"FRich","m","sev.blueplots","n_trait","traits","SR"
0.0922209785178977,2,"4 W 1",5,160,5
0.0929441353008755,2,"2 W 1",5,160,5
0.120378564731251,2,"5 N 3",5,160,8
0.000668406943074036,2,"2 E 1",5,160,3
0.00113887708583566,2,"3 E 1",5,160,3
0.0161004923317118,2,"3 N 1",5,160,3
0.0449206190429985,2,"1 W 3",5,160,4
0.0726747023407923,2,"3 W 3",5,160,4
0.0449206190429985,2,"1 W 1",5,160,5
0.100645229984485,2,"4 E 1",5,160,6
0.000668406943074036,2,"2 N 3",5,160,3
0.112192500494369,2,"5 W 1",5,160,5
8.91868387843052e-05,2,"5 N 1",5,160,3
0.00416072049067778,2,"1 N 1",5,160,4
0.208873380124193,2,"4 E 3",5,160,9
0.0141666700995896,2,"3 W 1",5,160,3
0.000668406943074036,2,"2 E 3",5,160,3
0.0151980068049905,2,"3 E 3",5,160,3
0.00283180566825977,3,"5 E 1",5,160,5
0.0922209785178977,3,"4 W 1",5,160,5
0.0929441353008755,3,"2 W 1",5,160,5
0.120378564731251,3,"5 N 3",5,160,8
0.000668406943074036,3,"2 E 1",5,160,3
0.00113887708583566,3,"3 E 1",5,160,3
0.0161004923317118,3,"3 N 1",5,160,3
0.0449206190429985,3,"1 W 3",5,160,4
0.0726747023407923,3,"3 W 3",5,160,4
0.0449206190429985,3,"1 W 1",5,160,5
0.100645229984485,3,"4 E 1",5,160,6
0.000668406943074036,3,"2 N 3",5,160,3
0.112192500494369,3,"5 W 1",5,160,5
8.91868387843052e-05,3,"5 N 1",5,160,3
0.00416072049067778,3,"1 N 1",5,160,4
0.208873380124193,3,"4 E 3",5,160,9
0.0141666700995896,3,"3 W 1",5,160,3
0.000668406943074036,3,"2 E 3",5,160,3
0.0151980068049905,3,"3 E 3",5,160,3
0.00283180566825977,4,"5 E 1",5,160,5
0.0922209785178977,4,"4 W 1",5,160,5
0.0929441353008755,4,"2 W 1",5,160,5
0.120378564731251,4,"5 N 3",5,160,8
0.000668406943074036,4,"2 E 1",5,160,3
0.00113887708583566,4,"3 E 1",5,160,3
0.0161004923317118,4,"3 N 1",5,160,3
0.0449206190429985,4,"1 W 3",5,160,4
0.0726747023407923,4,"3 W 3",5,160,4
0.0449206190429985,4,"1 W 1",5,160,5
0.100645229984485,4,"4 E 1",5,160,6
0.000668406943074036,4,"2 N 3",5,160,3
0.112192500494369,4,"5 W 1",5,160,5
8.91868387843052e-05,4,"5 N 1",5,160,3
0.00416072049067778,4,"1 N 1",5,160,4
0.208873380124193,4,"4 E 3",5,160,9
0.0141666700995896,4,"3 W 1",5,160,3
0.000668406943074036,4,"2 E 3",5,160,3
0.0151980068049905,4,"3 E 3",5,160,3
0.00417729271470998,2,"5 E 1",5,161,5
0.114534144947421,2,"4 W 1",5,161,5
0.0701041389694583,2,"2 W 1",5,161,5
0.101887504010589,2,"5 N 3",5,161,8
0.000501842522814605,2,"2 E 1",5,161,3
0.00110529402328908,2,"3 E 1",5,161,3
0.01741608227077,2,"3 N 1",5,161,3
0.046682045414811,2,"1 W 3",5,161,4
0.0501387316386235,2,"3 W 3",5,161,4
0.046682045414811,2,"1 W 1",5,161,5
0.107345277279585,2,"4 E 1",5,161,6
0.000501842522814605,2,"2 N 3",5,161,3
0.0821537609460025,2,"5 W 1",5,161,5
0.0027297680540285,2,"5 N 1",5,161,3
0.00226905387352739,2,"1 N 1",5,161,4
0.187776724377396,2,"4 E 3",5,161,9
0.015038173445476,2,"3 W 1",5,161,3
0.000501842522814605,2,"2 E 3",5,161,3
0.016697517670095,2,"3 E 3",5,161,3
0.00417729271470998,3,"5 E 1",5,161,5
0.114534144947421,3,"4 W 1",5,161,5
0.0701041389694583,3,"2 W 1",5,161,5
0.101887504010589,3,"5 N 3",5,161,8
0.000501842522814605,3,"2 E 1",5,161,3
0.00110529402328908,3,"3 E 1",5,161,3
0.01741608227077,3,"3 N 1",5,161,3
0.046682045414811,3,"1 W 3",5,161,4
0.0501387316386235,3,"3 W 3",5,161,4
0.046682045414811,3,"1 W 1",5,161,5
0.107345277279585,3,"4 E 1",5,161,6
0.000501842522814605,3,"2 N 3",5,161,3
0.0821537609460025,3,"5 W 1",5,161,5
0.0027297680540285,3,"5 N 1",5,161,3
0.00226905387352739,3,"1 N 1",5,161,4
0.187776724377396,3,"4 E 3",5,161,9
0.015038173445476,3,"3 W 1",5,161,3
0.000501842522814605,3,"2 E 3",5,161,3
0.016697517670095,3,"3 E 3",5,161,3
0.00417729271470998,4,"5 E 1",5,161,5
0.114534144947421,4,"4 W 1",5,161,5
0.0701041389694583,4,"2 W 1",5,161,5
0.101887504010589,4,"5 N 3",5,161,8
0.000501842522814605,4,"2 E 1",5,161,3
0.00110529402328908,4,"3 E 1",5,161,3
0.01741608227077,4,"3 N 1",5,161,3
0.046682045414811,4,"1 W 3",5,161,4
0.0501387316386235,4,"3 W 3",5,161,4
0.046682045414811,4,"1 W 1",5,161,5
0.107345277279585,4,"4 E 1",5,161,6
0.000501842522814605,4,"2 N 3",5,161,3
0.0821537609460025,4,"5 W 1",5,161,5
0.0027297680540285,4,"5 N 1",5,161,3
0.00226905387352739,4,"1 N 1",5,161,4
0.187776724377396,4,"4 E 3",5,161,9
0.015038173445476,4,"3 W 1",5,161,3
0.000501842522814605,4,"2 E 3",5,161,3
0.016697517670095,4,"3 E 3",5,161,3
0.0104242220477839,2,"5 E 1",5,162,5
0.0724594498707129,2,"4 W 1",5,162,5
0.116671447798535,2,"2 W 1",5,162,5
0.100234731003693,2,"5 N 3",5,162,8
0.00163681669029052,2,"2 E 1",5,162,3
0.00485574163059688,2,"3 E 1",5,162,3
0.0257834287345417,2,"3 N 1",5,162,3
0.0430890356026717,2,"1 W 3",5,162,4
0.122314306597037,2,"3 W 3",5,162,4
0.0430890356026717,2,"1 W 1",5,162,5
0.0991801174924904,2,"4 E 1",5,162,6
0.00163681669029052,2,"2 N 3",5,162,3
0.050879733317612,2,"5 W 1",5,162,5
0.000533386174682772,2,"5 N 1",5,162,3
0.00750465317884058,2,"1 N 1",5,162,4
0.184355662072379,2,"4 E 3",5,162,9
0.0231068719181543,2,"3 W 1",5,162,3
0.00163681669029052,2,"2 E 3",5,162,3
0.0127025922788237,2,"3 E 3",5,162,3
0.0104242220477839,3,"5 E 1",5,162,5
0.0724594498707129,3,"4 W 1",5,162,5
0.116671447798535,3,"2 W 1",5,162,5
0.100234731003693,3,"5 N 3",5,162,8
0.00163681669029052,3,"2 E 1",5,162,3
0.00485574163059688,3,"3 E 1",5,162,3
0.0257834287345417,3,"3 N 1",5,162,3
0.0430890356026717,3,"1 W 3",5,162,4
0.122314306597037,3,"3 W 3",5,162,4
0.0430890356026717,3,"1 W 1",5,162,5
0.0991801174924904,3,"4 E 1",5,162,6
0.00163681669029052,3,"2 N 3",5,162,3
0.050879733317612,3,"5 W 1",5,162,5
0.000533386174682772,3,"5 N 1",5,162,3
0.00750465317884058,3,"1 N 1",5,162,4
0.184355662072379,3,"4 E 3",5,162,9
0.0231068719181543,3,"3 W 1",5,162,3
0.00163681669029052,3,"2 E 3",5,162,3
0.0127025922788237,3,"3 E 3",5,162,3
0.0104242220477839,4,"5 E 1",5,162,5
0.0724594498707129,4,"4 W 1",5,162,5
0.116671447798535,4,"2 W 1",5,162,5
0.100234731003693,4,"5 N 3",5,162,8
0.00163681669029052,4,"2 E 1",5,162,3
0.00485574163059688,4,"3 E 1",5,162,3
0.0257834287345417,4,"3 N 1",5,162,3
0.0430890356026717,4,"1 W 3",5,162,4
0.122314306597037,4,"3 W 3",5,162,4
0.0430890356026717,4,"1 W 1",5,162,5
0.0991801174924904,4,"4 E 1",5,162,6
0.00163681669029052,4,"2 N 3",5,162,3
0.050879733317612,4,"5 W 1",5,162,5
0.000533386174682772,4,"5 N 1",5,162,3
0.00750465317884058,4,"1 N 1",5,162,4
0.184355662072379,4,"4 E 3",5,162,9
0.0231068719181543,4,"3 W 1",5,162,3
0.00163681669029052,4,"2 E 3",5,162,3
0.0127025922788237,4,"3 E 3",5,162,3
0.00473881896343257,2,"5 E 1",5,163,5
0.0920555282308396,2,"4 W 1",5,163,5
0.0899908785539463,2,"2 W 1",5,163,5
0.0927802660346569,2,"5 N 3",5,163,8
0.000125004457902905,2,"2 E 1",5,163,3
0.00239798143173324,2,"3 E 1",5,163,3
0.00481630440001325,2,"3 N 1",5,163,3
0.028876871458578,2,"1 W 3",5,163,4
0.0668705288742788,2,"3 W 3",5,163,4
0.028876871458578,2,"1 W 1",5,163,5
0.087052928051497,2,"4 E 1",5,163,6
0.000125004457902905,2,"2 N 3",5,163,3
0.0515555319107502,2,"5 W 1",5,163,5
0.0018625751954843,2,"5 N 1",5,163,3
0.00579517410094281,2,"1 N 1",5,163,4
0.192426220137017,2,"4 E 3",5,163,9
0.00571268953321772,2,"3 W 1",5,163,3
0.000125004457902905,2,"2 E 3",5,163,3
0.00834690227889992,2,"3 E 3",5,163,3
0.00473881896343257,3,"5 E 1",5,163,5
0.0920555282308396,3,"4 W 1",5,163,5
0.0899908785539463,3,"2 W 1",5,163,5
0.0927802660346569,3,"5 N 3",5,163,8
0.000125004457902905,3,"2 E 1",5,163,3
0.00239798143173324,3,"3 E 1",5,163,3
0.00481630440001325,3,"3 N 1",5,163,3
0.028876871458578,3,"1 W 3",5,163,4
0.0668705288742788,3,"3 W 3",5,163,4
0.028876871458578,3,"1 W 1",5,163,5
0.087052928051497,3,"4 E 1",5,163,6
0.000125004457902905,3,"2 N 3",5,163,3
0.0515555319107502,3,"5 W 1",5,163,5
0.0018625751954843,3,"5 N 1",5,163,3
0.00579517410094281,3,"1 N 1",5,163,4
0.192426220137017,3,"4 E 3",5,163,9
0.00571268953321772,3,"3 W 1",5,163,3
0.000125004457902905,3,"2 E 3",5,163,3
0.00834690227889992,3,"3 E 3",5,163,3
0.00473881896343257,4,"5 E 1",5,163,5
0.0920555282308396,4,"4 W 1",5,163,5
0.0899908785539463,4,"2 W 1",5,163,5
0.0927802660346569,4,"5 N 3",5,163,8
0.000125004457902905,4,"2 E 1",5,163,3
0.00239798143173324,4,"3 E 1",5,163,3
0.00481630440001325,4,"3 N 1",5,163,3
0.028876871458578,4,"1 W 3",5,163,4
0.0668705288742788,4,"3 W 3",5,163,4
0.028876871458578,4,"1 W 1",5,163,5
0.087052928051497,4,"4 E 1",5,163,6
0.000125004457902905,4,"2 N 3",5,163,3
0.0515555319107502,4,"5 W 1",5,163,5
0.0018625751954843,4,"5 N 1",5,163,3
0.00579517410094281,4,"1 N 1",5,163,4
0.192426220137017,4,"4 E 3",5,163,9
0.00571268953321772,4,"3 W 1",5,163,3
0.000125004457902905,4,"2 E 3",5,163,3
0.00834690227889992,4,"3 E 3",5,163,3
0.00123979821830299,2,"5 E 1",5,164,5
0.105666396907308,2,"4 W 1",5,164,5
0.0925048881507584,2,"2 W 1",5,164,5
0.144080591906776,2,"5 N 3",5,164,8
0.000405150484892863,2,"2 E 1",5,164,3
0.00184487020513799,2,"3 E 1",5,164,3
0.00931871516777658,2,"3 N 1",5,164,3
0.0290447059386261,2,"1 W 3",5,164,4
0.0771107103285687,2,"3 W 3",5,164,4
0.0290447059386261,2,"1 W 1",5,164,5
0.0741764807313752,2,"4 E 1",5,164,6
0.000405150484892863,2,"2 N 3",5,164,3
0.0840678774892196,2,"5 W 1",5,164,5
0.000470371398787398,2,"5 N 1",5,164,3
0.00263907370955544,2,"1 N 1",5,164,4
0.249881508364244,2,"4 E 3",5,164,9
0.00887400072398432,2,"3 W 1",5,164,3
0.000405150484892863,2,"2 E 3",5,164,3
0.0099452707501697,2,"3 E 3",5,164,3
0.00123979821830299,3,"5 E 1",5,164,5
0.105666396907308,3,"4 W 1",5,164,5
0.0925048881507584,3,"2 W 1",5,164,5
0.144080591906776,3,"5 N 3",5,164,8
0.000405150484892863,3,"2 E 1",5,164,3
0.00184487020513799,3,"3 E 1",5,164,3
0.00931871516777658,3,"3 N 1",5,164,3
0.0290447059386261,3,"1 W 3",5,164,4
0.0771107103285687,3,"3 W 3",5,164,4
0.0290447059386261,3,"1 W 1",5,164,5
0.0741764807313752,3,"4 E 1",5,164,6
0.000405150484892863,3,"2 N 3",5,164,3
0.0840678774892196,3,"5 W 1",5,164,5
0.000470371398787398,3,"5 N 1",5,164,3
0.00263907370955544,3,"1 N 1",5,164,4
0.249881508364244,3,"4 E 3",5,164,9
0.00887400072398432,3,"3 W 1",5,164,3
0.000405150484892863,3,"2 E 3",5,164,3
0.0099452707501697,3,"3 E 3",5,164,3
0.00123979821830299,4,"5 E 1",5,164,5
0.105666396907308,4,"4 W 1",5,164,5
0.0925048881507584,4,"2 W 1",5,164,5
0.144080591906776,4,"5 N 3",5,164,8
0.000405150484892863,4,"2 E 1",5,164,3
0.00184487020513799,4,"3 E 1",5,164,3
0.00931871516777658,4,"3 N 1",5,164,3
0.0290447059386261,4,"1 W 3",5,164,4
0.0771107103285687,4,"3 W 3",5,164,4
0.0290447059386261,4,"1 W 1",5,164,5
0.0741764807313752,4,"4 E 1",5,164,6
0.000405150484892863,4,"2 N 3",5,164,3
0.0840678774892196,4,"5 W 1",5,164,5
0.000470371398787398,4,"5 N 1",5,164,3
0.00263907370955544,4,"1 N 1",5,164,4
0.249881508364244,4,"4 E 3",5,164,9
0.00887400072398432,4,"3 W 1",5,164,3
0.000405150484892863,4,"2 E 3",5,164,3
0.0099452707501697,4,"3 E 3",5,164,3
0.00391502142815792,2,"5 E 1",5,165,5
0.0750502345248751,2,"4 W 1",5,165,5
0.120782975240178,2,"2 W 1",5,165,5
0.0967150888267939,2,"5 N 3",5,165,8
0.00222354586661317,2,"2 E 1",5,165,3
0.00162038053233443,2,"3 E 1",5,165,3
0.00627118975779187,2,"3 N 1",5,165,3
0.0296215703590551,2,"1 W 3",5,165,4
0.0634276507589828,2,"3 W 3",5,165,4
0.0296215703590551,2,"1 W 1",5,165,5
0.0640279381692929,2,"4 E 1",5,165,6
0.00222354586661317,2,"2 N 3",5,165,3
0.076393827680057,2,"5 W 1",5,165,5
0.00290721518030215,2,"5 N 1",5,165,3
0.00707021522936815,2,"1 N 1",5,165,4
0.197181866462152,2,"4 E 3",5,165,9
0.00297488986086128,2,"3 W 1",5,165,3
0.00222354586661317,2,"2 E 3",5,165,3
0.00810394222471762,2,"3 E 3",5,165,3
0.00391502142815792,3,"5 E 1",5,165,5
0.0750502345248751,3,"4 W 1",5,165,5
0.120782975240178,3,"2 W 1",5,165,5
0.0967150888267939,3,"5 N 3",5,165,8
0.00222354586661317,3,"2 E 1",5,165,3
0.00162038053233443,3,"3 E 1",5,165,3
0.00627118975779187,3,"3 N 1",5,165,3
0.0296215703590551,3,"1 W 3",5,165,4
0.0634276507589828,3,"3 W 3",5,165,4
0.0296215703590551,3,"1 W 1",5,165,5
0.0640279381692929,3,"4 E 1",5,165,6
0.00222354586661317,3,"2 N 3",5,165,3
0.076393827680057,3,"5 W 1",5,165,5
0.00290721518030215,3,"5 N 1",5,165,3
0.00707021522936815,3,"1 N 1",5,165,4
0.197181866462152,3,"4 E 3",5,165,9
0.00297488986086128,3,"3 W 1",5,165,3
0.00222354586661317,3,"2 E 3",5,165,3
0.00810394222471762,3,"3 E 3",5,165,3
0.00391502142815792,4,"5 E 1",5,165,5
0.0750502345248751,4,"4 W 1",5,165,5
0.120782975240178,4,"2 W 1",5,165,5
0.0967150888267939,4,"5 N 3",5,165,8
0.00222354586661317,4,"2 E 1",5,165,3
0.00162038053233443,4,"3 E 1",5,165,3
0.00627118975779187,4,"3 N 1",5,165,3
0.0296215703590551,4,"1 W 3",5,165,4
0.0634276507589828,4,"3 W 3",5,165,4
0.0296215703590551,4,"1 W 1",5,165,5
0.0640279381692929,4,"4 E 1",5,165,6
0.00222354586661317,4,"2 N 3",5,165,3
0.076393827680057,4,"5 W 1",5,165,5
0.00290721518030215,4,"5 N 1",5,165,3
0.00707021522936815,4,"1 N 1",5,165,4
0.197181866462152,4,"4 E 3",5,165,9
0.00297488986086128,4,"3 W 1",5,165,3
0.00222354586661317,4,"2 E 3",5,165,3
0.00810394222471762,4,"3 E 3",5,165,3
0.0121927702647985,2,"5 E 1",5,166,5
0.0893765730342358,2,"4 W 1",5,166,5
0.10864128014146,2,"2 W 1",5,166,5
0.0960154696958543,2,"5 N 3",5,166,8
0.000640353205859753,2,"2 E 1",5,166,3
0.00359837676341871,2,"3 E 1",5,166,3
0.016982229117432,2,"3 N 1",5,166,3
0.0483312668241253,2,"1 W 3",5,166,4
0.0928811927711245,2,"3 W 3",5,166,4
0.0483312668241253,2,"1 W 1",5,166,5
0.109411590649105,2,"4 E 1",5,166,6
0.000640353205859753,2,"2 N 3",5,166,3
0.0584920747164166,2,"5 W 1",5,166,5
0.00123904229549015,2,"5 N 1",5,166,3
0.00412336146283456,2,"1 N 1",5,166,4
0.188209844442982,2,"4 E 3",5,166,9
0.0134624819736043,2,"3 W 1",5,166,3
0.000640353205859753,2,"2 E 3",5,166,3
0.00363548808440799,2,"3 E 3",5,166,3
0.0121927702647985,3,"5 E 1",5,166,5
0.0893765730342358,3,"4 W 1",5,166,5
0.10864128014146,3,"2 W 1",5,166,5
0.0960154696958543,3,"5 N 3",5,166,8
0.000640353205859753,3,"2 E 1",5,166,3
0.00359837676341871,3,"3 E 1",5,166,3
0.016982229117432,3,"3 N 1",5,166,3
0.0483312668241253,3,"1 W 3",5,166,4
0.0928811927711245,3,"3 W 3",5,166,4
0.0483312668241253,3,"1 W 1",5,166,5
0.109411590649105,3,"4 E 1",5,166,6
0.000640353205859753,3,"2 N 3",5,166,3
0.0584920747164166,3,"5 W 1",5,166,5
0.00123904229549015,3,"5 N 1",5,166,3
0.00412336146283456,3,"1 N 1",5,166,4
0.188209844442982,3,"4 E 3",5,166,9
0.0134624819736043,3,"3 W 1",5,166,3
0.000640353205859753,3,"2 E 3",5,166,3
0.00363548808440799,3,"3 E 3",5,166,3
0.0121927702647985,4,"5 E 1",5,166,5
0.0893765730342358,4,"4 W 1",5,166,5
0.10864128014146,4,"2 W 1",5,166,5
0.0960154696958543,4,"5 N 3",5,166,8
0.000640353205859753,4,"2 E 1",5,166,3
0.00359837676341871,4,"3 E 1",5,166,3
0.016982229117432,4,"3 N 1",5,166,3
0.0483312668241253,4,"1 W 3",5,166,4
0.0928811927711245,4,"3 W 3",5,166,4
0.0483312668241253,4,"1 W 1",5,166,5
0.109411590649105,4,"4 E 1",5,166,6
0.000640353205859753,4,"2 N 3",5,166,3
0.0584920747164166,4,"5 W 1",5,166,5
0.00123904229549015,4,"5 N 1",5,166,3
0.00412336146283456,4,"1 N 1",5,166,4
0.188209844442982,4,"4 E 3",5,166,9
0.0134624819736043,4,"3 W 1",5,166,3
0.000640353205859753,4,"2 E 3",5,166,3
0.00363548808440799,4,"3 E 3",5,166,3
0.00726262900063323,2,"5 E 1",5,167,5
0.0975998475631466,2,"4 W 1",5,167,5
0.131499808347164,2,"2 W 1",5,167,5
0.146333260164211,2,"5 N 3",5,167,8
0.000961127113629859,2,"2 E 1",5,167,3
0.00273699682483458,2,"3 E 1",5,167,3
0.0297104697954678,2,"3 N 1",5,167,3
0.0650841493015312,2,"1 W 3",5,167,4
0.123114595742715,2,"3 W 3",5,167,4
0.0650841493015312,2,"1 W 1",5,167,5
0.133745223595296,2,"4 E 1",5,167,6
0.000961127113629859,2,"2 N 3",5,167,3
0.100921392695924,2,"5 W 1",5,167,5
0.000239220116894609,2,"5 N 1",5,167,3
0.00432993546782058,2,"1 N 1",5,167,4
0.232160437313833,2,"4 E 3",5,167,9
0.0281090018008206,2,"3 W 1",5,167,3
0.000961127113629859,2,"2 E 3",5,167,3
0.0215649824255044,2,"3 E 3",5,167,3
0.00726262900063323,3,"5 E 1",5,167,5
0.0975998475631466,3,"4 W 1",5,167,5
0.131499808347164,3,"2 W 1",5,167,5
0.146333260164211,3,"5 N 3",5,167,8
0.000961127113629859,3,"2 E 1",5,167,3
0.00273699682483458,3,"3 E 1",5,167,3
0.0297104697954678,3,"3 N 1",5,167,3
0.0650841493015312,3,"1 W 3",5,167,4
0.123114595742715,3,"3 W 3",5,167,4
0.0650841493015312,3,"1 W 1",5,167,5
0.133745223595296,3,"4 E 1",5,167,6
0.000961127113629859,3,"2 N 3",5,167,3
0.100921392695924,3,"5 W 1",5,167,5
0.000239220116894609,3,"5 N 1",5,167,3
0.00432993546782058,3,"1 N 1",5,167,4
0.232160437313833,3,"4 E 3",5,167,9
0.0281090018008206,3,"3 W 1",5,167,3
0.000961127113629859,3,"2 E 3",5,167,3
0.0215649824255044,3,"3 E 3",5,167,3
0.00726262900063323,4,"5 E 1",5,167,5
0.0975998475631466,4,"4 W 1",5,167,5
0.131499808347164,4,"2 W 1",5,167,5
0.146333260164211,4,"5 N 3",5,167,8
0.000961127113629859,4,"2 E 1",5,167,3
0.00273699682483458,4,"3 E 1",5,167,3
0.0297104697954678,4,"3 N 1",5,167,3
0.0650841493015312,4,"1 W 3",5,167,4
0.123114595742715,4,"3 W 3",5,167,4
0.0650841493015312,4,"1 W 1",5,167,5
0.133745223595296,4,"4 E 1",5,167,6
0.000961127113629859,4,"2 N 3",5,167,3
0.100921392695924,4,"5 W 1",5,167,5
0.000239220116894609,4,"5 N 1",5,167,3
0.00432993546782058,4,"1 N 1",5,167,4
0.232160437313833,4,"4 E 3",5,167,9
0.0281090018008206,4,"3 W 1",5,167,3
0.000961127113629859,4,"2 E 3",5,167,3
0.0215649824255044,4,"3 E 3",5,167,3
0.00946277061392639,2,"5 E 1",5,168,5
0.0704369253526452,2,"4 W 1",5,168,5
0.107655884035404,2,"2 W 1",5,168,5
0.122010727190109,2,"5 N 3",5,168,8
0.000545582074160347,2,"2 E 1",5,168,3
0.00282179238564921,2,"3 E 1",5,168,3
0.0191814147215727,2,"3 N 1",5,168,3
0.0352066973662717,2,"1 W 3",5,168,4
0.0884167456118869,2,"3 W 3",5,168,4
0.0352066973662717,2,"1 W 1",5,168,5
0.0959244746212798,2,"4 E 1",5,168,6
0.000545582074160347,2,"2 N 3",5,168,3
0.0794918989782488,2,"5 W 1",5,168,5
7.7163422598414e-05,2,"5 N 1",5,168,3
0.00603559864616425,2,"1 N 1",5,168,4
0.173828802587939,2,"4 E 3",5,168,9
0.0179026042368418,2,"3 W 1",5,168,3
0.000545582074160347,2,"2 E 3",5,168,3
0.00759913577816206,2,"3 E 3",5,168,3
0.00946277061392639,3,"5 E 1",5,168,5
0.0704369253526452,3,"4 W 1",5,168,5
0.107655884035404,3,"2 W 1",5,168,5
0.122010727190109,3,"5 N 3",5,168,8
0.000545582074160347,3,"2 E 1",5,168,3
0.00282179238564921,3,"3 E 1",5,168,3
0.0191814147215727,3,"3 N 1",5,168,3
0.0352066973662717,3,"1 W 3",5,168,4
0.0884167456118869,3,"3 W 3",5,168,4
0.0352066973662717,3,"1 W 1",5,168,5
0.0959244746212798,3,"4 E 1",5,168,6
0.000545582074160347,3,"2 N 3",5,168,3
0.0794918989782488,3,"5 W 1",5,168,5
7.7163422598414e-05,3,"5 N 1",5,168,3
0.00603559864616425,3,"1 N 1",5,168,4
0.173828802587939,3,"4 E 3",5,168,9
0.0179026042368418,3,"3 W 1",5,168,3
0.000545582074160347,3,"2 E 3",5,168,3
0.00759913577816206,3,"3 E 3",5,168,3
0.00946277061392639,4,"5 E 1",5,168,5
0.0704369253526452,4,"4 W 1",5,168,5
0.107655884035404,4,"2 W 1",5,168,5
0.122010727190109,4,"5 N 3",5,168,8
0.000545582074160347,4,"2 E 1",5,168,3
0.00282179238564921,4,"3 E 1",5,168,3
0.0191814147215727,4,"3 N 1",5,168,3
0.0352066973662717,4,"1 W 3",5,168,4
0.0884167456118869,4,"3 W 3",5,168,4
0.0352066973662717,4,"1 W 1",5,168,5
0.0959244746212798,4,"4 E 1",5,168,6
0.000545582074160347,4,"2 N 3",5,168,3
0.0794918989782488,4,"5 W 1",5,168,5
7.7163422598414e-05,4,"5 N 1",5,168,3
0.00603559864616425,4,"1 N 1",5,168,4
0.173828802587939,4,"4 E 3",5,168,9
0.0179026042368418,4,"3 W 1",5,168,3
0.000545582074160347,4,"2 E 3",5,168,3
0.00759913577816206,4,"3 E 3",5,168,3
0.00387956286295622,2,"5 E 1",5,169,5
0.134038171641825,2,"4 W 1",5,169,5
0.0907378022312252,2,"2 W 1",5,169,5
0.103344282785427,2,"5 N 3",5,169,8
0.000267363312485359,2,"2 E 1",5,169,3
0.000817226811230604,2,"3 E 1",5,169,3
0.0150413564962091,2,"3 N 1",5,169,3
0.0533917047579188,2,"1 W 3",5,169,4
0.0649656934785296,2,"3 W 3",5,169,4
0.0533917047579188,2,"1 W 1",5,169,5
0.127615258136634,2,"4 E 1",5,169,6
0.000267363312485359,2,"2 N 3",5,169,3
0.0946425647022069,2,"5 W 1",5,169,5
0.00145604914262221,2,"5 N 1",5,169,3
0.00471273060702763,2,"1 N 1",5,169,4
0.242841616248924,2,"4 E 3",5,169,9
0.0153476182503771,2,"3 W 1",5,169,3
0.000267363312485359,2,"2 E 3",5,169,3
0.0169854955170813,2,"3 E 3",5,169,3
0.00387956286295622,3,"5 E 1",5,169,5
0.134038171641825,3,"4 W 1",5,169,5
0.0907378022312252,3,"2 W 1",5,169,5
0.103344282785427,3,"5 N 3",5,169,8
0.000267363312485359,3,"2 E 1",5,169,3
0.000817226811230604,3,"3 E 1",5,169,3
0.0150413564962091,3,"3 N 1",5,169,3
0.0533917047579188,3,"1 W 3",5,169,4
0.0649656934785296,3,"3 W 3",5,169,4
0.0533917047579188,3,"1 W 1",5,169,5
0.127615258136634,3,"4 E 1",5,169,6
0.000267363312485359,3,"2 N 3",5,169,3
0.0946425647022069,3,"5 W 1",5,169,5
0.00145604914262221,3,"5 N 1",5,169,3
0.00471273060702763,3,"1 N 1",5,169,4
0.242841616248924,3,"4 E 3",5,169,9
0.0153476182503771,3,"3 W 1",5,169,3
0.000267363312485359,3,"2 E 3",5,169,3
0.0169854955170813,3,"3 E 3",5,169,3
0.00387956286295622,4,"5 E 1",5,169,5
0.134038171641825,4,"4 W 1",5,169,5
0.0907378022312252,4,"2 W 1",5,169,5
0.103344282785427,4,"5 N 3",5,169,8
0.000267363312485359,4,"2 E 1",5,169,3
0.000817226811230604,4,"3 E 1",5,169,3
0.0150413564962091,4,"3 N 1",5,169,3
0.0533917047579188,4,"1 W 3",5,169,4
0.0649656934785296,4,"3 W 3",5,169,4
0.0533917047579188,4,"1 W 1",5,169,5
0.127615258136634,4,"4 E 1",5,169,6
0.000267363312485359,4,"2 N 3",5,169,3
0.0946425647022069,4,"5 W 1",5,169,5
0.00145604914262221,4,"5 N 1",5,169,3
0.00471273060702763,4,"1 N 1",5,169,4
0.242841616248924,4,"4 E 3",5,169,9
0.0153476182503771,4,"3 W 1",5,169,3
0.000267363312485359,4,"2 E 3",5,169,3
0.0169854955170813,4,"3 E 3",5,169,3
0.00601648456235565,2,"5 E 1",5,170,5
0.097630792527336,2,"4 W 1",5,170,5
0.0625412421340724,2,"2 W 1",5,170,5
0.0822254733493621,2,"5 N 3",5,170,8
0.00117881632031706,2,"2 E 1",5,170,3
0.000869298925971339,2,"3 E 1",5,170,3
0.0090928769046501,2,"3 N 1",5,170,3
0.0402561985333599,2,"1 W 3",5,170,4
0.0329351174398373,2,"3 W 3",5,170,4
0.0402561985333599,2,"1 W 1",5,170,5
0.09698891418219,2,"4 E 1",5,170,6
0.00117881632031706,2,"2 N 3",5,170,3
0.0852254724078002,2,"5 W 1",5,170,5
0.00235393455073544,2,"5 N 1",5,170,3
0.00769191249666538,2,"1 N 1",5,170,4
0.176440836745303,2,"4 E 3",5,170,9
0.00897936470112917,2,"3 W 1",5,170,3
0.00117881632031706,2,"2 E 3",5,170,3
